street,city,state,zip,beds,baths,sq__ft,type,sale_date,price,latitude,longitude,price_mean,price_median,s_price_mean,n_price_mean,s_sq__ft,n_sq__ft,b_price,p_price
1042 STARBROOK DR,GALT,CA,95632,4,2,1928,Residential,2008-05-19T00:00:00Z,280000.0,38.285610999999996,-121.29306299999999,280000.0,280000.0,0.3579227630307573,0.31525895029544665,0.7358794981709619,0.3311576777739608,2,8
1219 G ST,SACRAMENTO,CA,95814,3,3,1922,Residential,2008-05-19T00:00:00Z,,38.582817999999996,-121.48909599999999,403166.66666666674,391000.0,1.267658308324274,0.454707804644798,0.7287876969317914,0.3301271040879423,3,10
6220 OPUS CT,CITRUS HEIGHTS,CA,95621,3,2,1343,Residential,2008-05-19T00:00:00Z,,38.715853,-121.317095,178384.52380952382,178000.0,-0.3926310446206893,0.2002102758251434,0.04442887735183603,0.2306767433871522,2,4
5419 HAVENHURST CIR,ROCKLIN,CA,95677,3,2,1510,Residential,2008-05-19T00:00:00Z,285000.0,38.786746,-121.209957,285000.0,285000.0,0.39485384064754414,0.32091993220408066,0.24181734517541556,0.2593610443146685,2,8
220 OLD AIRPORT RD,AUBURN,CA,95603,2,2,960,Multi-Family,2008-05-19T00:00:00Z,285000.0,38.939802,-121.054575,285000.0,285000.0,0.39485384064754414,0.32091993220408066,-0.4082644350818822,0.16489178976296806,2,8
220 OLD AIRPORT RD,AUBURN,CA,95603,2,2,960,Multi-Family,2008-05-19T00:00:00Z,285000.0,38.939802,-121.054575,285000.0,285000.0,0.39485384064754414,0.32091993220408066,-0.4082644350818822,0.16489178976296806,2,8
4622 MEYER WAY,CARMICHAEL,CA,95608,4,2,1559,Residential,2008-05-19T00:00:00Z,285000.0,38.64913,-121.310667,285000.0,285000.0,0.39485384064754414,0.32091993220408066,0.2997337219619748,0.26777739608382,2,8
4885 SUMMIT VIEW DR,EL DORADO,CA,95623,3,2,1624,Residential,2008-05-19T00:00:00Z,289000.0,38.673285,-120.879176,289000.0,289000.0,0.4243987027409736,0.3254487177309879,0.3765615687196554,0.278941944349021,2,8
26 JEANROSS CT,SACRAMENTO,CA,95832,5,3,2992,Residential,2008-05-19T00:00:00Z,295000.0,38.473162,-121.49108500000001,295000.0,295000.0,0.4687159958811178,0.3322418960213487,1.9934922512505344,0.5139127447612505,2,8
4800 MAPLEPLAIN AVE,ELK GROVE,CA,95758,4,2,2109,Residential,2008-05-19T00:00:00Z,296000.0,38.432848,-121.44923700000001,296000.0,296000.0,0.4761022114044752,0.3333740924030755,0.9498155022192726,0.3622466506355204,2,8
10629 BASIE WAY,RANCHO CORDOVA,CA,95670,4,2,1524,Residential,2008-05-19T00:00:00Z,296056.0,38.579,-121.292627,296056.0,296056.0,0.4765158394737832,0.3334374954004522,0.25836488140014674,0.2617657162487118,2,8
8612 WILLOW GROVE WAY,SACRAMENTO,CA,95828,3,2,1248,Residential,2008-05-19T00:00:00Z,,38.464994,-121.38696200000001,178064.77551020405,165000.0,-0.394992774472692,0.19984825795759026,-0.06785797560169722,0.21435932669185848,1,4
62 DE FER CIR,SACRAMENTO,CA,95823,4,2,1876,Residential,2008-05-19T00:00:00Z,299940.0,38.49254000000001,-121.46331599999999,299940.0,299940.0,0.5052039005665032,0.3378349461470791,0.6744172207648174,0.3222260391618001,2,8
2513 OLD KENMARE RD,LINCOLN,CA,95648,5,3,0,Residential,2008-05-19T00:00:00Z,304000.0,38.847396,-121.25958600000001,304000.0,304000.0,0.5351919355913342,0.3424316634568899,-1.5429526333491657,0.0,2,8
3253 ABOTO WAY,RANCHO CORDOVA,CA,95670,4,3,1851,Residential,2008-05-19T00:00:00Z,305000.0,38.57727,-121.285591,305000.0,305000.0,0.5425781511146915,0.3435638598386167,0.6448680489349401,0.3179319821367228,2,8
3072 VILLAGE PLAZA DR,ROSEVILLE,CA,95747,0,0,0,Residential,2008-05-19T00:00:00Z,307000.0,38.773094,-121.365905,307000.0,307000.0,0.5573505821614063,0.34582825260207034,-1.5429526333491657,0.0,2,8
251 CHANGO CIR,SACRAMENTO,CA,95835,4,2,2218,Residential,2008-05-19T00:00:00Z,311328.0,38.68237,-121.539147,311328.0,311328.0,0.5893181229464971,0.350728398542184,1.078649891397537,0.3809687392648574,2,8
8205 WEYBURN CT,SACRAMENTO,CA,95828,3,2,1394,Residential,2008-05-19T00:00:00Z,313138.0,38.47316,-121.403893,313138.0,313138.0,0.6026871730437738,0.35277767399310944,0.10470918788478546,0.23943661971830985,2,8
8788 LA MARGARITA WAY,SACRAMENTO,CA,95828,3,2,1410,Residential,2008-05-19T00:00:00Z,316630.0,38.468185,-121.375694,316630.0,316630.0,0.6284798376513377,0.3567313037580995,0.12362065785590685,0.2421848162143593,2,8
5912 DEEPDALE WAY,ELK GROVE,CA,95758,5,3,3468,Residential,2008-05-19T00:00:00Z,320000.0,38.439565,-121.43660600000001,320000.0,320000.0,0.6533713839650521,0.3605468055645188,2.556108482891396,0.5956715905187221,2,8
4712 PISMO BEACH DR,ANTELOPE,CA,95843,5,3,2346,Residential,2008-05-19T00:00:00Z,320000.0,38.707705,-121.354153,320000.0,320000.0,0.6533713839650521,0.3605468055645188,1.2299416511665082,0.4029543112332532,2,8
4741 PACIFIC PARK DR,ANTELOPE,CA,95843,5,3,2347,Residential,2008-05-19T00:00:00Z,325000.0,38.709299,-121.35305600000001,325000.0,325000.0,0.6903024615818389,0.3662077874731528,1.2311236180397032,0.4031260735142563,2,8
310 GROTH CIR,SACRAMENTO,CA,95834,4,2,1659,Residential,2008-05-19T00:00:00Z,328578.0,38.638764,-121.531827,328578.0,328578.0,0.7167303407244117,0.3702587861269713,0.41793040928148345,0.2849536241841292,2,9
6121 WILD FOX CT,ELK GROVE,CA,95757,3,3,2442,Residential,2008-05-19T00:00:00Z,331000.0,38.406758,-121.431669,331000.0,331000.0,0.7346197547219832,0.3730009657635136,1.3434104709932364,0.41944349020955,2,9
12241 CANYONLANDS DR,RANCHO CORDOVA,CA,95742,0,0,0,Residential,2008-05-19T00:00:00Z,331500.0,38.557293,-121.217611,331500.0,331500.0,0.7383128624836619,0.373567063954377,-1.5429526333491657,0.0,2,9
29 COOL FOUNTAIN CT,SACRAMENTO,CA,95833,4,2,2155,Residential,2008-05-19T00:00:00Z,340000.0,38.606906,-121.54132,340000.0,340000.0,0.8010956944321995,0.3831907331990548,1.0041859783862466,0.37014771556166265,2,9
907 RIO ROBLES AVE,SACRAMENTO,CA,95838,0,0,0,Residential,2008-05-19T00:00:00Z,344755.0,38.664765,-121.445006,344755.0,344755.0,0.8362171492457638,0.3885743269941658,-1.5429526333491657,0.0,2,9
8909 BILLFISH WAY,SACRAMENTO,CA,95828,3,2,1810,Residential,2008-05-19T00:00:00Z,345746.0,38.475433,-121.372584,345746.0,345746.0,0.8435368888294108,0.38969633360845707,0.5964074071339416,0.310889728615596,2,9
6232 GUS WAY,ELK GROVE,CA,95757,4,2,2789,Residential,2008-05-19T00:00:00Z,351000.0,38.388129,-121.43117,351000.0,351000.0,0.8823440651891306,0.3956448933980497,1.7535529759919315,0.4790450017176228,2,9
200 OAKWILDE ST,GALT,CA,95632,4,2,1606,Residential,2008-05-19T00:00:00Z,353767.0,38.2535,-121.31812,353767.0,353767.0,0.9027817235422604,0.3987776807862877,0.3552861650021439,0.2758502232909653,2,9
1033 PARK STREAM DR,GALT,CA,95632,0,0,0,Residential,2008-05-19T00:00:00Z,355000.0,38.287785,-121.28990300000001,355000.0,355000.0,0.91188892728256,0.4001736789249569,-1.5429526333491657,0.0,3,9
200 ALLAIRE CIR,SACRAMENTO,CA,95835,4,2,2166,Residential,2008-05-19T00:00:00Z,356035.0,38.68318,-121.53483999999999,356035.0,356035.0,0.9195336603492349,0.4013455021800441,1.0171876139913925,0.3720371006526967,3,9
1322 SUTTER WALK,SACRAMENTO,CA,95816,0,0,0,Condo,2008-05-19T00:00:00Z,360000.0,38.53805,-121.5047,360000.0,360000.0,0.9488200048993468,0.4058346608335909,-1.5429526333491657,0.0,3,9
5479 NICKMAN WAY,SACRAMENTO,CA,95835,4,2,1871,Residential,2008-05-19T00:00:00Z,360552.0,38.672965999999995,-121.502748,360552.0,360552.0,0.9528971958682402,0.4064596332363041,0.6685073863988419,0.3213672277567846,3,9
2103 BURBERRY WAY,SACRAMENTO,CA,95835,3,2,1800,Residential,2008-05-19T00:00:00Z,362305.0,38.67342,-121.50854199999999,362305.0,362305.0,0.9658452316806856,0.4084443734934712,0.5845877384019907,0.3091721058055651,3,9
2450 SAN JOSE WAY,SACRAMENTO,CA,95817,3,1,1683,Residential,2008-05-19T00:00:00Z,365000.0,38.553596,-121.459483,365000.0,365000.0,0.9857510825161336,0.41149564274222494,0.4462976142381656,0.2890759189282034,3,9
7641 ROSEHALL DR,ROSEVILLE,CA,95678,3,2,0,Residential,2008-05-19T00:00:00Z,367554.0,38.791616999999995,-121.286147,367554.0,367554.0,1.0046154769627886,0.4143872723011552,-1.5429526333491657,0.0,3,9
1336 LAYSAN TEAL DR,ROSEVILLE,CA,95747,0,0,0,Residential,2008-05-19T00:00:00Z,368500.0,38.796121,-121.31996299999999,368500.0,368500.0,1.0116028368478849,0.4154583300782687,-1.5429526333491657,0.0,3,9
2802 BLACK OAK DR,ROCKLIN,CA,95765,2,2,1596,Residential,2008-05-19T00:00:00Z,370000.0,38.837006,-121.232024,370000.0,370000.0,1.0226821601329206,0.41715662465085895,0.343466496270193,0.2741326004809344,3,9
2113 FALL TRAIL CT,PLACERVILLE,CA,95667,4,2,0,Residential,2008-05-19T00:00:00Z,371086.0,38.733155,-120.74803899999999,371086.0,371086.0,1.0307035901912869,0.41838618992141424,-1.5429526333491657,0.0,3,9
10112 LAMBEAU CT,ELK GROVE,CA,95757,3,2,1179,Residential,2008-05-19T00:00:00Z,,38.390328000000004,-121.448022,319023.58333333326,317000.0,0.6461593600244533,0.3594413101474609,-0.14941368985215822,0.20250772930264516,2,8
6313 CASTRO VERDE WAY,ELK GROVE,CA,95757,0,0,0,Residential,2008-05-19T00:00:00Z,383000.0,38.381102,-121.42901,383000.0,383000.0,1.1187029619365665,0.4318751776133074,-1.5429526333491657,0.0,3,9
3622 CURTIS DR,SACRAMENTO,CA,95818,3,1,1639,Residential,2008-05-19T00:00:00Z,388000.0,38.541734999999996,-121.480098,388000.0,388000.0,1.1556340395533533,0.4375361595219414,0.3942910718175817,0.2815183785640673,3,9
11817 OPAL RIDGE WAY,RANCHO CORDOVA,CA,95742,5,3,3281,Residential,2008-05-19T00:00:00Z,395100.0,38.551083,-121.237476,395100.0,395100.0,1.2080761697691906,0.4455747538322017,2.3350806776039144,0.5635520439711439,3,9
170 LAGOMARSINO WAY,SACRAMENTO,CA,95819,3,2,1697,Residential,2008-05-19T00:00:00Z,400000.0,38.574894,-121.435806,400000.0,400000.0,1.2442686258336415,0.45112251610266296,0.4628451504628968,0.29148059086224665,3,9
2743 DEAKIN PL,EL DORADO HILLS,CA,95762,3,2,0,Residential,2008-05-19T00:00:00Z,400000.0,38.69288,-121.073551,400000.0,400000.0,1.2442686258336415,0.45112251610266296,-1.5429526333491657,0.0,3,9
3361 ALDER CANYON WAY,ANTELOPE,CA,95843,4,3,2085,Residential,2008-05-19T00:00:00Z,408431.0,38.727649,-121.38565600000001,408431.0,408431.0,1.306541808911068,0.4606680637970017,0.9214482972625904,0.35812435589144626,3,10
2148 RANCH VIEW DR,ROCKLIN,CA,95765,0,0,0,Residential,2008-05-19T00:00:00Z,413000.0,38.837455,-121.28933700000002,413000.0,413000.0,1.3402894276372876,0.4658410690651114,-1.5429526333491657,0.0,3,10
398 LINDLEY DR,SACRAMENTO,CA,95815,4,2,1744,Multi-Family,2008-05-19T00:00:00Z,416767.0,38.622359,-121.457582,416767.0,416767.0,1.3681133015137747,0.4701060528350763,0.5183975935030658,0.29955341806939195,3,10
3013 BRIDLEWOOD DR,EL DORADO HILLS,CA,95762,4,3,0,Residential,2008-05-19T00:00:00Z,420000.0,38.675519,-121.01586200000001,420000.0,420000.0,1.3919929363007892,0.4737664437371991,-1.5429526333491657,0.0,3,10
3013 BRIDLEWOOD DR,EL DORADO HILLS,CA,95762,4,3,0,Residential,2008-05-19T00:00:00Z,420000.0,38.675519,-121.01586200000001,420000.0,420000.0,1.3919929363007892,0.4737664437371991,-1.5429526333491657,0.0,3,10
169 BAURER CIR,FOLSOM,CA,95630,4,3,1939,Residential,2008-05-19T00:00:00Z,423000.0,38.66695,-121.120729,423000.0,423000.0,1.4141515828708613,0.4771630328823795,0.7488811337761078,0.3330470628649949,3,10
2809 LOON CT,CAMERON PARK,CA,95682,4,2,0,Residential,2008-05-19T00:00:00Z,423000.0,38.687072,-121.004729,423000.0,423000.0,1.4141515828708613,0.4771630328823795,-1.5429526333491657,0.0,3,10
1315 KONDOS AVE,SACRAMENTO,CA,95814,2,3,1788,Residential,2008-05-19T00:00:00Z,427500.0,38.571943,-121.492106,427500.0,427500.0,1.4473895527259697,0.4822579166001501,0.5704041359236497,0.30711095843352804,3,10
4966 CHARTER RD,ROCKLIN,CA,95765,3,2,1691,Residential,2008-05-19T00:00:00Z,,38.82553,-121.254698,354144.2,335687.5,0.9055678040376708,0.3992047452614751,0.4557533492237262,0.2904500171762281,2,9
9516 LAGUNA LAKE WAY,ELK GROVE,CA,95758,4,2,2002,Residential,2008-05-19T00:00:00Z,445000.0,38.411258000000004,-121.431348,445000.0,445000.0,1.5766483243847236,0.5020713532803692,0.8233450467873983,0.3438680865681896,3,10
5201 BLOSSOM RANCH DR,ELK GROVE,CA,95757,4,4,4303,Residential,2008-05-19T00:00:00Z,,38.399436,-121.444041,319023.58333333326,317000.0,0.6461593600244533,0.3594413101474609,3.5430508220092927,0.7390930951563037,2,8
3027 PALMATE WAY,SACRAMENTO,CA,95834,5,3,4246,Residential,2008-05-19T00:00:00Z,452000.0,38.628955,-121.529269,452000.0,452000.0,1.6283518330482252,0.5099967279524568,3.4756787102371733,0.7293026451391275,3,10
500 WINCHESTER CT,ROSEVILLE,CA,95661,3,2,2274,Residential,2008-05-19T00:00:00Z,470000.0,38.73988,-121.248929,470000.0,470000.0,1.7613037124686577,0.5303762628235392,1.144840036296462,0.39058742700103055,3,10
5746 GELSTON WAY,EL DORADO HILLS,CA,95762,4,3,0,Residential,2008-05-19T00:00:00Z,471000.0,38.677015000000004,-121.03408300000001,471000.0,471000.0,1.7686899279920152,0.5315084592052661,-1.5429526333491657,0.0,3,10
6935 ELM TREE LN,ORANGEVALE,CA,95662,4,4,3056,Residential,2008-05-19T00:00:00Z,475000.0,38.693041,-121.23293999999999,475000.0,475000.0,1.7982347900854443,0.5360372447321733,2.06913813113502,0.5249055307454483,3,10
6935 ELM TREE LN,ORANGEVALE,CA,95662,4,4,3056,Residential,2008-05-19T00:00:00Z,475000.0,38.693041,-121.23293999999999,475000.0,475000.0,1.7982347900854443,0.5360372447321733,2.06913813113502,0.5249055307454483,3,10
9605 GOLF COURSE LN,ELK GROVE,CA,95758,3,3,2503,Residential,2008-05-19T00:00:00Z,484500.0,38.409689,-121.446059,484500.0,484500.0,1.86840383755734,0.5467931103585779,1.4155104502581368,0.4299209893507386,3,10
719 BAYWOOD CT,EL DORADO HILLS,CA,95762,5,3,0,Residential,2008-05-19T00:00:00Z,487500.0,38.647597999999995,-121.07780100000001,487500.0,487500.0,1.890562484127412,0.5501896995037583,-1.5429526333491657,0.0,3,10
5954 TANUS CIR,ROCKLIN,CA,95677,3,3,0,Residential,2008-05-19T00:00:00Z,488750.0,38.777584999999995,-121.2036,488750.0,488750.0,1.8997952535316085,0.5516049449809168,-1.5429526333491657,0.0,3,10
100 CHELSEA CT,FOLSOM,CA,95630,3,2,1905,Residential,2008-05-19T00:00:00Z,500000.0,38.69435,-121.177259,500000.0,500000.0,1.9828901781693784,0.5643421542753434,0.7086942600874748,0.3272071453108897,3,10
1500 ORANGE HILL LN,PENRYN,CA,95663,3,2,1320,Residential,2008-05-19T00:00:00Z,506688.0,38.86270800000001,-121.16209199999999,506688.0,506688.0,2.0322891875895928,0.5719142836763322,0.017243639268349032,0.2267262109240811,3,10
408 KIRKWOOD CT,LINCOLN,CA,95648,2,2,0,Residential,2008-05-19T00:00:00Z,512000.0,38.861615,-121.26868999999999,512000.0,512000.0,2.0715247644496677,0.5779285108560649,-1.5429526333491657,0.0,3,10
1732 TUSCAN GROVE CIR,ROSEVILLE,CA,95747,5,3,0,Residential,2008-05-19T00:00:00Z,,38.796683,-121.342555,327896.0454545455,306750.0,0.7116932774745517,0.3694866796581056,-1.5429526333491657,0.0,2,9
2049 EMPIRE MINE CIR,GOLD RIVER,CA,95670,4,2,3037,Residential,2008-05-19T00:00:00Z,528000.0,38.629298999999996,-121.249021,528000.0,528000.0,2.189704212823385,0.5960436529636939,2.046680760544313,0.5216420474063895,3,10
9360 MAGOS RD,WILTON,CA,95693,5,2,3741,Residential,2008-05-19T00:00:00Z,579093.0,38.416809,-121.240628,579093.0,579093.0,2.567088122558283,0.6538909626952614,2.8787854392736545,0.6425626932325661,4,10
104 CATLIN CT,FOLSOM,CA,95630,4,3,2660,Residential,2008-05-19T00:00:00Z,636000.0,38.684459000000004,-121.14593500000001,636000.0,636000.0,2.9874154893459814,0.7183208621901886,1.6010792493497654,0.456887667468224,4,10
4734 GIBBONS DR,CARMICHAEL,CA,95608,4,3,3357,Residential,2008-05-19T00:00:00Z,668365.0,38.63558,-121.35363899999999,668365.0,668365.0,3.2264703547594427,0.7549643980847766,2.4249101599667413,0.5766059773273791,4,10
4629 DORCHESTER LN,GRANITE BAY,CA,95746,5,3,2896,Residential,2008-05-19T00:00:00Z,676200.0,38.723545,-121.216025,676200.0,676200.0,3.2843413533849475,0.7638351567356061,1.8800234314238056,0.4974235657849536,4,10
4629 DORCHESTER LN,GRANITE BAY,CA,95746,5,3,2896,Residential,2008-05-19T00:00:00Z,676200.0,38.723545,-121.216025,676200.0,676200.0,3.2843413533849475,0.7638351567356061,1.8800234314238056,0.4974235657849536,4,10
2400 COUNTRYSIDE DR,PLACERVILLE,CA,95667,3,2,2025,Residential,2008-05-19T00:00:00Z,677048.0,38.73745200000001,-120.910963,677048.0,677048.0,3.2906048641487544,0.7647952592673104,0.8505302848708852,0.3478186190312607,4,10
12901 FURLONG DR,WILTON,CA,95693,5,3,3788,Residential,2008-05-19T00:00:00Z,691659.0,38.413534999999996,-121.18821100000001,691659.0,691659.0,3.3985248591605286,0.7813377806007208,2.9343378823138235,0.6506355204397114,4,10
6222 CALLE MONTALVO CIR,GRANITE BAY,CA,95746,5,3,3670,Residential,2008-05-19T00:00:00Z,760000.0,38.779435,-121.146676,760000.0,760000.0,3.903306214242295,0.8587132135243122,2.794865791276804,0.6303675712813466,5,10
6222 CALLE MONTALVO CIR,GRANITE BAY,CA,95746,5,3,3670,Residential,2008-05-19T00:00:00Z,760000.0,38.779435,-121.146676,760000.0,760000.0,3.903306214242295,0.8587132135243122,2.794865791276804,0.6303675712813466,5,10
20 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885327000000004,-121.28941200000001,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
24 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885132,-121.289405,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
24 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885132,-121.289405,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
28 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884935999999996,-121.289397,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
32 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884741,-121.28939,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
36 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884599,-121.289406,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
40 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884535,-121.28961899999999,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
44 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88459,-121.28983500000001,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
44 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88459,-121.28983500000001,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
48 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884667,-121.289896,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
48 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884667,-121.289896,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
52 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88478,-121.289911,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
68 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885236,-121.289928,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
72 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88535,-121.289926,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
72 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88535,-121.289926,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
76 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885464,-121.289922,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
80 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885578,-121.289919,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
84 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885692,-121.289915,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
88 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885806,-121.289911,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
92 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88592,-121.28990800000001,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
96 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886024,-121.289859,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
100 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886091,-121.289744,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
100 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886091,-121.289744,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
434 1ST ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88653,-121.289406,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
434 1ST ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88653,-121.289406,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
3 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884692,-121.29028799999999,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
11 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884879,-121.29025700000001,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
19 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885017,-121.29026200000001,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
27 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885172999999995,-121.29026999999999,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
35 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885328,-121.290275,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
43 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885483,-121.290277,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
51 E ST,LINCOLN,CA,95648,4,2,0,Residential,2008-05-19T00:00:00Z,,38.885638,-121.290279,80521.0,4897.0,-1.1154721233530478,0.08940954826496565,-1.5429526333491657,0.0,1,1
59 E ST,LINCOLN,CA,95648,3,2,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885794,-121.29028100000001,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
59 E ST,LINCOLN,CA,95648,3,2,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885794,-121.29028100000001,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
75 E ST,LINCOLN,CA,95648,3,2,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886103999999996,-121.29028500000001,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
63 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885093,-121.28993200000001,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
63 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885093,-121.28993200000001,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
398 1ST ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88653,-121.288952,4897.0,4897.0,-1.6740472860914255,0.0037883290932578845,-1.5429526333491657,0.0,1,1
