baths	beds	city	latitude	longitude	price	sale_date	sq__ft	state	street	type	zip
1	2	SACRAMENTO	38.520941	-121.459355	133105	Mon May 19 00:00:00 EDT 2008	1139	CA	4114 35TH AVE	Residential	95824
2	2	RIO LINDA	38.691104	-121.451832	136500	Mon May 19 00:00:00 EDT 2008	1690	CA	617 M ST	Residential	95673
2	3	CARMICHAEL	38.628563	-121.328297	139500	Mon May 19 00:00:00 EDT 2008	1245	CA	7032 FAIR OAKS BLVD	Condo	95608
2	3	ELVERTA	38.71865	-121.407763	140000	Mon May 19 00:00:00 EDT 2008	1416	CA	2421 SANTINA WAY	Residential	95626
2	3	SACRAMENTO	38.47807	-121.48114	140800	Mon May 19 00:00:00 EDT 2008	1300	CA	2368 CRAIG AVE	Residential	95832
2	3	SACRAMENTO	38.484896	-121.486948	145000	Mon May 19 00:00:00 EDT 2008	1120	CA	2123 AMANDA WAY	Residential	95822
2	4	SACRAMENTO	38.478502	-121.403517	147000	Mon May 19 00:00:00 EDT 2008	1590	CA	7620 DARLA WAY	Residential	95828
2	3	SACRAMENTO	38.479083	-121.400702	149600	Mon May 19 00:00:00 EDT 2008	1407	CA	8344 FIELDPOPPY CIR	Residential	95828
2	5	SACRAMENTO	38.534508	-121.467907	150000	Mon May 19 00:00:00 EDT 2008	1516	CA	3624 20TH AVE	Residential	95820
2	2	ROSEVILLE	38.795529	-121.328819	150000	Mon May 19 00:00:00 EDT 2008	0	CA	10001 WOODCREEK OAKS BLVD Unit 1415	Condo	95747
2	3	SACRAMENTO	38.489759	-121.474754	150000	Mon May 19 00:00:00 EDT 2008	1646	CA	2848 PROVO WAY	Residential	95822
2	3	SACRAMENTO	38.457157	-121.43306499999998	155000	Mon May 19 00:00:00 EDT 2008	1676	CA	6045 EHRHARDT AVE	Residential	95823
2	3	SACRAMENTO	38.646677	-121.437573	155435	Mon May 19 00:00:00 EDT 2008	1370	CA	1223 LAMBERTON CIR	Residential	95838
2	3	SACRAMENTO	38.646677	-121.437573	155500	Mon May 19 00:00:00 EDT 2008	1370	CA	1223 LAMBERTON CIR	Residential	95838
2	4	CITRUS HEIGHTS	38.70166	-121.323249	158000	Mon May 19 00:00:00 EDT 2008	1351	CA	6000 BIRCHGLADE WAY	Residential	95621
2	3	NORTH HIGHLANDS	38.697898	-121.377687	158000	Mon May 19 00:00:00 EDT 2008	1152	CA	7204 THOMAS DR	Residential	95660
2	3	SACRAMENTO	38.45356	-121.435959	160000	Mon May 19 00:00:00 EDT 2008	1452	CA	8363 LANGTREE WAY	Residential	95823
1	2	ROSEVILLE	38.734136	-121.29963899999998	160000	Mon May 19 00:00:00 EDT 2008	990	CA	1675 VERNON ST Unit 8	Residential	95678
2	2	CITRUS HEIGHTS	38.720868	-121.309855	164000	Mon May 19 00:00:00 EDT 2008	1162	CA	6632 IBEX WOODS CT	Residential	95621
2	3	RIO LINDA	38.687659	-121.4633	164000	Mon May 19 00:00:00 EDT 2008	1182	CA	117 EVCAR WAY	Residential	95673
2	2	ELK GROVE	38.42465	-121.43013700000002	165000	Mon May 19 00:00:00 EDT 2008	1112	CA	6485 LAGUNA MIRAGE LN	Residential	95758
2	3	GALT	38.283085	-121.302071	167000	Mon May 19 00:00:00 EDT 2008	1100	CA	746 MOOSE CREEK WAY	Residential	95632
2	4	CITRUS HEIGHTS	38.715781	-121.298519	167293	Mon May 19 00:00:00 EDT 2008	1280	CA	8306 CURLEW CT	Residential	95621
2	4	CITRUS HEIGHTS	38.715781	-121.298519	167293	Mon May 19 00:00:00 EDT 2008	1280	CA	8306 CURLEW CT	Residential	95621
1	3	SACRAMENTO	38.52774	-121.433669	168000	Mon May 19 00:00:00 EDT 2008	1039	CA	5217 ARGO WAY	Residential	95820
2	3	SACRAMENTO	38.695677	-121.36022	170000	Mon May 19 00:00:00 EDT 2008	1159	CA	7108 HEATHER TREE DR	Residential	95842
2	4	SACRAMENTO	38.620687	-121.482619	170000	Mon May 19 00:00:00 EDT 2008	1917	CA	2956 DAVENPORT WAY	Residential	95833
2	3	SACRAMENTO	38.564	-121.320023	170000	Mon May 19 00:00:00 EDT 2008	1520	CA	10062 LINCOLN VILLAGE DR	Residential	95827
2	3	GALT	38.260467	-121.302636	174000	Mon May 19 00:00:00 EDT 2008	1204	CA	332 PALIN AVE	Residential	95632
2	3	SACRAMENTO	38.658734	-121.357196	178000	Mon May 19 00:00:00 EDT 2008	1120	CA	4649 FREEWAY CIR	Residential	95841
2	3	SACRAMENTO	38.447585	-121.426627	180000	Mon May 19 00:00:00 EDT 2008	1436	CA	8593 DERLIN WAY	Residential	95823
2	3	SACRAMENTO	38.55992	-121.352539	180000	Mon May 19 00:00:00 EDT 2008	1451	CA	9273 PREMIER WAY	Residential	95826
2	4	SACRAMENTO	38.466499	-121.381119	180000	Mon May 19 00:00:00 EDT 2008	1638	CA	8032 DUSENBERG CT	Residential	95828
2	2	CARMICHAEL	38.637396	-121.300055	182000	Mon May 19 00:00:00 EDT 2008	1000	CA	7110 STELLA LN Unit 15	Condo	95608
1	3	ROSEVILLE	38.72748	-121.256537	188325	Mon May 19 00:00:00 EDT 2008	1152	CA	1786 PIEDMONT WAY	Residential	95661
2	3	ROSEVILLE	38.747878	-121.311279	191500	Mon May 19 00:00:00 EDT 2008	1154	CA	1347 HIDALGO CIR	Residential	95747
2	3	SACRAMENTO	38.657811	-121.465327	192000	Mon May 19 00:00:00 EDT 2008	1353	CA	212 CAPPUCINO WAY	Residential	95838
2	3	CITRUS HEIGHTS	38.706152	-121.325399	192700	Mon May 19 00:00:00 EDT 2008	1329	CA	5938 WOODBRIAR WAY	Residential	95621
1	3	SACRAMENTO	38.544368	-121.369979	195000	Mon May 19 00:00:00 EDT 2008	1356	CA	3801 WILDROSE WAY	Residential	95826
2	3	SACRAMENTO	38.645689	-121.452766	197654	Mon May 19 00:00:00 EDT 2008	1505	CA	508 SAMUEL WAY	Residential	95838
1	3	SACRAMENTO	38.681541	-121.355616	198000	Mon May 19 00:00:00 EDT 2008	1009	CA	6128 CARL SANDBURG CIR	Residential	95842
2	3	SACRAMENTO	38.46452	-121.427606	200345	Mon May 19 00:00:00 EDT 2008	1144	CA	1 KENNELFORD CIR	Residential	95823
1	2	SACRAMENTO	38.581471	-121.38839	203000	Mon May 19 00:00:00 EDT 2008	930	CA	909 SINGINGWOOD RD	Residential	95864
2	4	SACRAMENTO	38.687943	-121.328883	207000	Mon May 19 00:00:00 EDT 2008	1766	CA	6671 FOXWOOD CT	Residential	95841
3	4	SACRAMENTO	38.468639	-121.403265	208000	Mon May 19 00:00:00 EDT 2008	1940	CA	8165 AYN RAND CT	Residential	95828
2	4	ELK GROVE	38.413947	-121.408276	210000	Mon May 19 00:00:00 EDT 2008	1776	CA	9474 VILLAGE TREE DR	Residential	95758
1	3	CITRUS HEIGHTS	38.698154	-121.298375	212000	Mon May 19 00:00:00 EDT 2008	1258	CA	7213 CALVIN DR	Residential	95621
2	4	SACRAMENTO	38.460492	-121.373379	213675	Mon May 19 00:00:00 EDT 2008	1872	CA	8167 DERBY PARK CT	Residential	95828
2	2	ELK GROVE	38.423963	-121.428875	213697	Mon May 19 00:00:00 EDT 2008	1112	CA	6344 LAGUNA MIRAGE LN	Residential	95758
2	4	SACRAMENTO	38.619675	-121.496903	215000	Mon May 19 00:00:00 EDT 2008	1856	CA	2945 RED HAWK WAY	Residential	95833
3	4	SACRAMENTO	38.573844	-121.462839	215000	Mon May 19 00:00:00 EDT 2008	1939	CA	3228 I ST	Residential	95816
1	3	ROSEVILLE	38.746794	-121.29971	215100	Mon May 19 00:00:00 EDT 2008	998	CA	308 ATKINSON ST	Residential	95678
2	3	ROSEVILLE	38.756149	-121.306479	217500	Mon May 19 00:00:00 EDT 2008	1758	CA	624 HOVEY WAY	Residential	95678
2	3	SACRAMENTO	38.658466	-121.46066100000002	218000	Mon May 19 00:00:00 EDT 2008	2142	CA	110 COPPER LEAF WAY	Residential	95838
1	2	SACRAMENTO	38.48403	-121.507641	220000	Mon May 19 00:00:00 EDT 2008	950	CA	7535 ALMA VISTA WAY	Residential	95831
3	4	ELK GROVE	38.417026	-121.416821	221000	Mon May 19 00:00:00 EDT 2008	1739	CA	7423 WILSALL CT	Residential	95758
2	3	ELK GROVE	38.398245	-121.380615	222900	Mon May 19 00:00:00 EDT 2008	1516	CA	8629 VIA ALTA WAY	Residential	95624
1	3	ANTELOPE	38.705753	-121.388917	223139	Mon May 19 00:00:00 EDT 2008	988	CA	3318 DAVIDSON DR	Residential	95843
2	4	GALT	38.282001	-121.295902	225500	Mon May 19 00:00:00 EDT 2008	1555	CA	913 COBDEN CT	Residential	95632
2	3	SACRAMENTO	38.534827	-121.412545	228327	Mon May 19 00:00:00 EDT 2008	1212	CA	4419 79TH ST	Residential	95820
2	4	SACRAMENTO	38.62478	-121.523474	230000	Mon May 19 00:00:00 EDT 2008	1871	CA	3012 SPOONWOOD WAY	Residential	95833
2	3	SACRAMENTO	38.47547	-121.380055	230000	Mon May 19 00:00:00 EDT 2008	1302	CA	8728 CRYSTAL RIVER WAY	Residential	95828
1	2	SACRAMENTO	38.657789	-121.354994	230522	Mon May 19 00:00:00 EDT 2008	756	CA	4709 AMBER LN Unit 1	Condo	95841
3	4	ANTELOPE	38.72286	-121.358939	231200	Mon May 19 00:00:00 EDT 2008	2026	CA	4508 OLD DAIRY DR	Residential	95843
2	3	SACRAMENTO	38.49026	-121.550527	232000	Mon May 19 00:00:00 EDT 2008	1375	CA	312 RIVER ISLE WAY	Residential	95831
2	2	SACRAMENTO	38.644406	-121.549049	232500	Mon May 19 00:00:00 EDT 2008	1250	CA	301 OLIVADI WAY	Condo	95834
1	3	SACRAMENTO	38.523828	-121.48113899999998	233641	Mon May 19 00:00:00 EDT 2008	1058	CA	5636 25TH ST	Residential	95822
2	3	ANTELOPE	38.727657	-121.391028	234000	Mon May 19 00:00:00 EDT 2008	1187	CA	8721 SPRUCE RIDGE WAY	Residential	95843
2	2	SACRAMENTO	38.48797	-121.530229	234500	Mon May 19 00:00:00 EDT 2008	1324	CA	7461 WINDBRIDGE DR	Residential	95831
3	4	SACRAMENTO	38.462981	-121.40828799999998	235000	Mon May 19 00:00:00 EDT 2008	1936	CA	8101 LEMON COVE CT	Residential	95828
4	5	RANCHO CORDOVA	38.603686	-121.277844	236000	Mon May 19 00:00:00 EDT 2008	2382	CA	10949 SCOTSMAN WAY	Multi-Family	95670
2	3	FOLSOM	38.679626	-121.142609	236073	Mon May 19 00:00:00 EDT 2008	1427	CA	617 WILLOW CREEK DR	Residential	95630
2	3	SACRAMENTO	38.66529600000001	-121.531993	238000	Mon May 19 00:00:00 EDT 2008	1678	CA	3301 PARK DR Unit 1914	Condo	95835
2	4	GALT	38.277177	-121.303747	238861	Mon May 19 00:00:00 EDT 2008	1798	CA	709 CIMMARON CT	Residential	95632
3	4	ANTELOPE	38.725079	-121.387698	239700	Mon May 19 00:00:00 EDT 2008	2652	CA	3305 RIO ROCA CT	Residential	95843
2	4	SACRAMENTO	38.456939	-121.362965	240000	Mon May 19 00:00:00 EDT 2008	1816	CA	9080 BEDROCK CT	Residential	95829
3	5	SACRAMENTO	38.63437	-121.510779	240000	Mon May 19 00:00:00 EDT 2008	3076	CA	100 TOURMALINE CIR	Residential	95834
2	4	ELK GROVE	38.43461	-121.429316	241000	Mon May 19 00:00:00 EDT 2008	1844	CA	6411 RED BIRCH WAY	Residential	95758
2	3	SACRAMENTO	38.46179	-121.445371	245000	Mon May 19 00:00:00 EDT 2008	1306	CA	4867 LAGUNA DR	Residential	95823
3	4	SACRAMENTO	38.604969	-121.54255	246000	Mon May 19 00:00:00 EDT 2008	2447	CA	3662 RIVER DR	Residential	95833
2	4	SACRAMENTO	38.489215	-121.419546	247234	Mon May 19 00:00:00 EDT 2008	1176	CA	6943 WOLFGRAM WAY	Residential	95828
2	4	RIO LINDA	38.687021	-121.463151	247480	Mon May 19 00:00:00 EDT 2008	1182	CA	77 RINETTI WAY	Residential	95673
1	3	RIO LINDA	38.683674	-121.435204	249862	Mon May 19 00:00:00 EDT 2008	1160	CA	1316 I ST	Residential	95673
2	3	SACRAMENTO	38.675506	-121.510987	251000	Mon May 19 00:00:00 EDT 2008	1424	CA	2130 CATHERWOOD WAY	Residential	95835
2	4	ORANGEVALE	38.691829	-121.249033	252155	Mon May 19 00:00:00 EDT 2008	1574	CA	8304 JUGLANS DR	Residential	95662
2	3	ANTELOPE	38.710221	-121.341707	254172	Mon May 19 00:00:00 EDT 2008	1830	CA	5308 MARBURY WAY	Residential	95843
2	4	ELK GROVE	38.45135300000001	-121.358776	258000	Mon May 19 00:00:00 EDT 2008	1724	CA	9182 LAKEMONT DR	Residential	95624
2	2	AUBURN	38.931671	-121.097862	260000	Mon May 19 00:00:00 EDT 2008	1255	CA	2231 COUNTRY VILLA CT	Condo	95603
0	0	ELK GROVE	38.416916	-121.407554	261000	Mon May 19 00:00:00 EDT 2008	0	CA	8491 CRYSTAL WALK CIR	Residential	95758
3	4	SACRAMENTO	38.676172	-121.509761	261000	Mon May 19 00:00:00 EDT 2008	2175	CA	361 MAHONIA CIR	Residential	95835
2	4	SACRAMENTO	38.681194	-121.537351	261000	Mon May 19 00:00:00 EDT 2008	1904	CA	3427 LA CADENA WAY	Residential	95835
2	4	EL DORADO HILLS	38.664347	-121.076529	262500	Mon May 19 00:00:00 EDT 2008	1808	CA	955 BIG SUR CT	Residential	95762
2	4	RANCHO CORDOVA	38.551046	-121.239411	266000	Mon May 19 00:00:00 EDT 2008	2711	CA	11826 DIONYSUS WAY	Residential	95742
1	3	CARMICHAEL	38.671995	-121.324339	266000	Mon May 19 00:00:00 EDT 2008	1713	CA	5847 DEL CAMPO LN	Residential	95608
2	3	ELK GROVE	38.395256	-121.438249	270000	Mon May 19 00:00:00 EDT 2008	1457	CA	5635 FOXVIEW WAY	Residential	95757
3	4	ELK GROVE	38.380089	-121.428186	274425	Mon May 19 00:00:00 EDT 2008	2724	CA	10372 VIA CINTA CT	Residential	95757
0	0	ROCKLIN	38.805036	-121.293608	274500	Mon May 19 00:00:00 EDT 2008	0	CA	6286 LONETREE BLVD	Residential	95765
2	3	SACRAMENTO	38.476932	-121.378349	275336	Mon May 19 00:00:00 EDT 2008	1468	CA	7744 SOUTHBREEZE DR	Residential	95828
3	4	SACRAMENTO	38.666074	-121.509743	277980	Mon May 19 00:00:00 EDT 2008	2550	CA	2242 ABLE WAY	Residential	95835
2	4	GALT	38.285611	-121.293063	280000	Mon May 19 00:00:00 EDT 2008	1928	CA	1042 STARBROOK DR	Residential	95632
3	3	SACRAMENTO	38.582818	-121.489096	284686	Mon May 19 00:00:00 EDT 2008	1922	CA	1219 G ST	Residential	95814
2	3	CITRUS HEIGHTS	38.715853	-121.317095	284893	Mon May 19 00:00:00 EDT 2008	1343	CA	6220 OPUS CT	Residential	95621
2	3	ROCKLIN	38.786746	-121.209957	285000	Mon May 19 00:00:00 EDT 2008	1510	CA	5419 HAVENHURST CIR	Residential	95677
2	2	AUBURN	38.939802	-121.054575	285000	Mon May 19 00:00:00 EDT 2008	960	CA	220 OLD AIRPORT RD	Multi-Family	95603
2	4	CARMICHAEL	38.64913	-121.310667	285000	Mon May 19 00:00:00 EDT 2008	1559	CA	4622 MEYER WAY	Residential	95608
2	3	EL DORADO	38.673285	-120.879176	289000	Mon May 19 00:00:00 EDT 2008	1624	CA	4885 SUMMIT VIEW DR	Residential	95623
3	5	SACRAMENTO	38.473162	-121.491085	295000	Mon May 19 00:00:00 EDT 2008	2992	CA	26 JEANROSS CT	Residential	95832
2	4	ELK GROVE	38.432848	-121.449237	296000	Mon May 19 00:00:00 EDT 2008	2109	CA	4800 MAPLEPLAIN AVE	Residential	95758
2	4	RANCHO CORDOVA	38.579	-121.292627	296056	Mon May 19 00:00:00 EDT 2008	1524	CA	10629 BASIE WAY	Residential	95670
2	3	SACRAMENTO	38.464994	-121.386962	297359	Mon May 19 00:00:00 EDT 2008	1248	CA	8612 WILLOW GROVE WAY	Residential	95828
2	4	SACRAMENTO	38.49254000000001	-121.463316	299940	Mon May 19 00:00:00 EDT 2008	1876	CA	62 DE FER CIR	Residential	95823
3	5	LINCOLN	38.847396	-121.259586	304000	Mon May 19 00:00:00 EDT 2008	0	CA	2513 OLD KENMARE RD	Residential	95648
3	4	RANCHO CORDOVA	38.57727	-121.285591	305000	Mon May 19 00:00:00 EDT 2008	1851	CA	3253 ABOTO WAY	Residential	95670
0	0	ROSEVILLE	38.773094	-121.365905	307000	Mon May 19 00:00:00 EDT 2008	0	CA	3072 VILLAGE PLAZA DR	Residential	95747
2	4	SACRAMENTO	38.68237	-121.539147	311328	Mon May 19 00:00:00 EDT 2008	2218	CA	251 CHANGO CIR	Residential	95835
2	3	SACRAMENTO	38.47316	-121.403893	313138	Mon May 19 00:00:00 EDT 2008	1394	CA	8205 WEYBURN CT	Residential	95828
2	3	SACRAMENTO	38.468185	-121.375694	316630	Mon May 19 00:00:00 EDT 2008	1410	CA	8788 LA MARGARITA WAY	Residential	95828
3	5	ELK GROVE	38.439565	-121.436606	320000	Mon May 19 00:00:00 EDT 2008	3468	CA	5912 DEEPDALE WAY	Residential	95758
3	5	ANTELOPE	38.707705	-121.354153	320000	Mon May 19 00:00:00 EDT 2008	2346	CA	4712 PISMO BEACH DR	Residential	95843
3	5	ANTELOPE	38.709299	-121.353056	325000	Mon May 19 00:00:00 EDT 2008	2347	CA	4741 PACIFIC PARK DR	Residential	95843
2	4	SACRAMENTO	38.638764	-121.531827	328578	Mon May 19 00:00:00 EDT 2008	1659	CA	310 GROTH CIR	Residential	95834
3	3	ELK GROVE	38.406758	-121.431669	331000	Mon May 19 00:00:00 EDT 2008	2442	CA	6121 WILD FOX CT	Residential	95757
0	0	RANCHO CORDOVA	38.557293	-121.217611	331500	Mon May 19 00:00:00 EDT 2008	0	CA	12241 CANYONLANDS DR	Residential	95742
2	4	SACRAMENTO	38.606906	-121.54132	340000	Mon May 19 00:00:00 EDT 2008	2155	CA	29 COOL FOUNTAIN CT	Residential	95833
0	0	SACRAMENTO	38.664765	-121.445006	344755	Mon May 19 00:00:00 EDT 2008	0	CA	907 RIO ROBLES AVE	Residential	95838
2	3	SACRAMENTO	38.475433	-121.372584	345746	Mon May 19 00:00:00 EDT 2008	1810	CA	8909 BILLFISH WAY	Residential	95828
2	4	ELK GROVE	38.388129	-121.43117	351000	Mon May 19 00:00:00 EDT 2008	2789	CA	6232 GUS WAY	Residential	95757
2	4	GALT	38.2535	-121.31812	353767	Mon May 19 00:00:00 EDT 2008	1606	CA	200 OAKWILDE ST	Residential	95632
0	0	GALT	38.287785	-121.289903	355000	Mon May 19 00:00:00 EDT 2008	0	CA	1033 PARK STREAM DR	Residential	95632
2	4	SACRAMENTO	38.68318	-121.53484	356035	Mon May 19 00:00:00 EDT 2008	2166	CA	200 ALLAIRE CIR	Residential	95835
0	0	SACRAMENTO	38.53805	-121.5047	360000	Mon May 19 00:00:00 EDT 2008	0	CA	1322 SUTTER WALK	Condo	95816
2	4	SACRAMENTO	38.672966	-121.502748	360552	Mon May 19 00:00:00 EDT 2008	1871	CA	5479 NICKMAN WAY	Residential	95835
2	3	SACRAMENTO	38.67342	-121.508542	362305	Mon May 19 00:00:00 EDT 2008	1800	CA	2103 BURBERRY WAY	Residential	95835
1	3	SACRAMENTO	38.553596	-121.459483	365000	Mon May 19 00:00:00 EDT 2008	1683	CA	2450 SAN JOSE WAY	Residential	95817
2	3	ROSEVILLE	38.791617	-121.286147	367554	Mon May 19 00:00:00 EDT 2008	0	CA	7641 ROSEHALL DR	Residential	95678
0	0	ROSEVILLE	38.796121	-121.319963	368500	Mon May 19 00:00:00 EDT 2008	0	CA	1336 LAYSAN TEAL DR	Residential	95747
2	2	ROCKLIN	38.837006	-121.232024	370000	Mon May 19 00:00:00 EDT 2008	1596	CA	2802 BLACK OAK DR	Residential	95765
2	4	PLACERVILLE	38.733155	-120.748039	371086	Mon May 19 00:00:00 EDT 2008	0	CA	2113 FALL TRAIL CT	Residential	95667
2	3	ELK GROVE	38.390328	-121.448022	378000	Mon May 19 00:00:00 EDT 2008	1179	CA	10112 LAMBEAU CT	Residential	95757
0	0	ELK GROVE	38.381102	-121.42901	383000	Mon May 19 00:00:00 EDT 2008	0	CA	6313 CASTRO VERDE WAY	Residential	95757
1	3	SACRAMENTO	38.541735	-121.480098	388000	Mon May 19 00:00:00 EDT 2008	1639	CA	3622 CURTIS DR	Residential	95818
3	5	RANCHO CORDOVA	38.551083	-121.237476	395100	Mon May 19 00:00:00 EDT 2008	3281	CA	11817 OPAL RIDGE WAY	Residential	95742
2	3	SACRAMENTO	38.574894	-121.435806	400000	Mon May 19 00:00:00 EDT 2008	1697	CA	170 LAGOMARSINO WAY	Residential	95819
2	3	EL DORADO HILLS	38.69288	-121.073551	400000	Mon May 19 00:00:00 EDT 2008	0	CA	2743 DEAKIN PL	Residential	95762
3	4	ANTELOPE	38.727649	-121.385656	408431	Mon May 19 00:00:00 EDT 2008	2085	CA	3361 ALDER CANYON WAY	Residential	95843
0	0	ROCKLIN	38.837455	-121.28933700000002	413000	Mon May 19 00:00:00 EDT 2008	0	CA	2148 RANCH VIEW DR	Residential	95765
2	4	SACRAMENTO	38.622359	-121.457582	416767	Mon May 19 00:00:00 EDT 2008	1744	CA	398 LINDLEY DR	Multi-Family	95815
3	4	EL DORADO HILLS	38.675519	-121.015862	420000	Mon May 19 00:00:00 EDT 2008	0	CA	3013 BRIDLEWOOD DR	Residential	95762
3	4	FOLSOM	38.66695	-121.120729	423000	Mon May 19 00:00:00 EDT 2008	1939	CA	169 BAURER CIR	Residential	95630
2	4	CAMERON PARK	38.687072	-121.004729	423000	Mon May 19 00:00:00 EDT 2008	0	CA	2809 LOON CT	Residential	95682
3	2	SACRAMENTO	38.571943	-121.492106	427500	Mon May 19 00:00:00 EDT 2008	1788	CA	1315 KONDOS AVE	Residential	95814
2	3	ROCKLIN	38.82553	-121.254698	430922	Mon May 19 00:00:00 EDT 2008	1691	CA	4966 CHARTER RD	Residential	95765
2	4	ELK GROVE	38.411258	-121.431348	445000	Mon May 19 00:00:00 EDT 2008	2002	CA	9516 LAGUNA LAKE WAY	Residential	95758
4	4	ELK GROVE	38.399436	-121.444041	450000	Mon May 19 00:00:00 EDT 2008	4303	CA	5201 BLOSSOM RANCH DR	Residential	95757
3	5	SACRAMENTO	38.628955	-121.529269	452000	Mon May 19 00:00:00 EDT 2008	4246	CA	3027 PALMATE WAY	Residential	95834
2	3	ROSEVILLE	38.73988	-121.248929	470000	Mon May 19 00:00:00 EDT 2008	2274	CA	500 WINCHESTER CT	Residential	95661
3	4	EL DORADO HILLS	38.677015	-121.034083	471000	Mon May 19 00:00:00 EDT 2008	0	CA	5746 GELSTON WAY	Residential	95762
4	4	ORANGEVALE	38.693041	-121.23294	475000	Mon May 19 00:00:00 EDT 2008	3056	CA	6935 ELM TREE LN	Residential	95662
3	3	ELK GROVE	38.409689	-121.446059	484500	Mon May 19 00:00:00 EDT 2008	2503	CA	9605 GOLF COURSE LN	Residential	95758
3	5	EL DORADO HILLS	38.647598	-121.077801	487500	Mon May 19 00:00:00 EDT 2008	0	CA	719 BAYWOOD CT	Residential	95762
3	3	ROCKLIN	38.777585	-121.2036	488750	Mon May 19 00:00:00 EDT 2008	0	CA	5954 TANUS CIR	Residential	95677
2	3	FOLSOM	38.69435	-121.177259	500000	Mon May 19 00:00:00 EDT 2008	1905	CA	100 CHELSEA CT	Residential	95630
2	3	PENRYN	38.86270800000001	-121.162092	506688	Mon May 19 00:00:00 EDT 2008	1320	CA	1500 ORANGE HILL LN	Residential	95663
2	2	LINCOLN	38.861615	-121.26869	512000	Mon May 19 00:00:00 EDT 2008	0	CA	408 KIRKWOOD CT	Residential	95648
3	5	ROSEVILLE	38.796683	-121.342555	520000	Mon May 19 00:00:00 EDT 2008	0	CA	1732 TUSCAN GROVE CIR	Residential	95747
2	4	GOLD RIVER	38.629299	-121.249021	528000	Mon May 19 00:00:00 EDT 2008	3037	CA	2049 EMPIRE MINE CIR	Residential	95670
2	5	WILTON	38.416809	-121.240628	579093	Mon May 19 00:00:00 EDT 2008	3741	CA	9360 MAGOS RD	Residential	95693
3	4	FOLSOM	38.684459	-121.145935	636000	Mon May 19 00:00:00 EDT 2008	2660	CA	104 CATLIN CT	Residential	95630
3	4	CARMICHAEL	38.63558	-121.353639	668365	Mon May 19 00:00:00 EDT 2008	3357	CA	4734 GIBBONS DR	Residential	95608
3	5	GRANITE BAY	38.723545	-121.216025	676200	Mon May 19 00:00:00 EDT 2008	2896	CA	4629 DORCHESTER LN	Residential	95746
2	3	PLACERVILLE	38.73745200000001	-120.910963	677048	Mon May 19 00:00:00 EDT 2008	2025	CA	2400 COUNTRYSIDE DR	Residential	95667
3	5	WILTON	38.413535	-121.188211	691659	Mon May 19 00:00:00 EDT 2008	3788	CA	12901 FURLONG DR	Residential	95693
3	5	GRANITE BAY	38.779435	-121.146676	760000	Mon May 19 00:00:00 EDT 2008	3670	CA	6222 CALLE MONTALVO CIR	Residential	95746
0	0	LINCOLN	38.885327	-121.289412	4897	Mon May 19 00:00:00 EDT 2008	0	CA	20 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.885132	-121.289405	4897	Mon May 19 00:00:00 EDT 2008	0	CA	24 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.884936	-121.289397	4897	Mon May 19 00:00:00 EDT 2008	0	CA	28 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.884741	-121.28939	4897	Mon May 19 00:00:00 EDT 2008	0	CA	32 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.884599	-121.289406	4897	Mon May 19 00:00:00 EDT 2008	0	CA	36 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.884535	-121.289619	4897	Mon May 19 00:00:00 EDT 2008	0	CA	40 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.88459	-121.289835	4897	Mon May 19 00:00:00 EDT 2008	0	CA	44 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.884667	-121.289896	4897	Mon May 19 00:00:00 EDT 2008	0	CA	48 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.88478	-121.289911	4897	Mon May 19 00:00:00 EDT 2008	0	CA	52 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.885236	-121.289928	4897	Mon May 19 00:00:00 EDT 2008	0	CA	68 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.88535	-121.289926	4897	Mon May 19 00:00:00 EDT 2008	0	CA	72 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.885464	-121.289922	4897	Mon May 19 00:00:00 EDT 2008	0	CA	76 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.885578	-121.289919	4897	Mon May 19 00:00:00 EDT 2008	0	CA	80 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.885692	-121.289915	4897	Mon May 19 00:00:00 EDT 2008	0	CA	84 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.885806	-121.289911	4897	Mon May 19 00:00:00 EDT 2008	0	CA	88 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.88592	-121.289908	4897	Mon May 19 00:00:00 EDT 2008	0	CA	92 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.886024	-121.289859	4897	Mon May 19 00:00:00 EDT 2008	0	CA	96 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.886091	-121.289744	4897	Mon May 19 00:00:00 EDT 2008	0	CA	100 CRYSTALWOOD CIR	Residential	95648
