street,zip,state,city,beds,baths,sq__ft,type,sale_date,price,latitude,longitude,price_mean,price_median
4734 14TH AVE,95820,CA,SACRAMENTO,2,1,834,Residential,2008-05-19T00:00:00Z,68000.0,38.539446999999996,-121.45085800000001,68000.0,68000.0
5050 RHODE ISLAND DR Unit 4,95841,CA,SACRAMENTO,2,1,924,Condo,2008-05-19T00:00:00Z,77000.0,38.658739000000004,-121.33356100000002,77000.0,77000.0
4513 GREENHOLME DR,95842,CA,SACRAMENTO,2,1,795,Condo,2008-05-19T00:00:00Z,82732.0,38.669104,-121.359008,82732.0,82732.0
3845 ELM ST,95838,CA,SACRAMENTO,3,1,1250,Residential,2008-05-19T00:00:00Z,84000.0,38.637337,-121.43283500000001,84000.0,84000.0
3908 17TH AVE,95820,CA,SACRAMENTO,2,1,984,Residential,2008-05-19T00:00:00Z,84675.0,38.537279999999996,-121.463531,84675.0,84675.0
7109 CHANDLER DR,95828,CA,SACRAMENTO,3,1,1013,Residential,2008-05-19T00:00:00Z,85000.0,38.497237,-121.42418700000002,85000.0,85000.0
7541 SKELTON WAY,95822,CA,SACRAMENTO,3,1,1012,Residential,2008-05-19T00:00:00Z,90000.0,38.484274,-121.488851,90000.0,90000.0
9058 MONTOYA ST,95826,CA,SACRAMENTO,2,1,795,Condo,2008-05-19T00:00:00Z,90000.0,38.559144,-121.36838700000001,90000.0,90000.0
1016 CONGRESS AVE,95838,CA,SACRAMENTO,2,2,918,Residential,2008-05-19T00:00:00Z,91000.0,38.630151,-121.44278899999999,91000.0,91000.0
540 MORRISON AVE,95838,CA,SACRAMENTO,3,1,1082,Residential,2008-05-19T00:00:00Z,95000.0,38.637704,-121.453946,95000.0,95000.0
5303 JERRETT WAY,95842,CA,SACRAMENTO,2,1,964,Residential,2008-05-19T00:00:00Z,97500.0,38.663282,-121.35963100000001,97500.0,97500.0
2820 DEL PASO BLVD,95815,CA,SACRAMENTO,4,2,1404,Multi-Family,2008-05-19T00:00:00Z,100000.0,38.617717999999996,-121.44008899999999,100000.0,100000.0
3715 TALLYHO DR Unit 78HIGH,95826,CA,SACRAMENTO,1,1,625,Condo,2008-05-19T00:00:00Z,100000.0,38.544627,-121.35796,100000.0,100000.0
6013 ROWAN WAY,95621,CA,CITRUS HEIGHTS,2,1,888,Residential,2008-05-19T00:00:00Z,,38.675893,-121.2963,179974.0,183918.0
2987 PONDEROSA LN,95815,CA,SACRAMENTO,4,2,1120,Residential,2008-05-19T00:00:00Z,102750.0,38.622243,-121.45786299999999,102750.0,102750.0
3732 LANKERSHIM WAY,95660,CA,NORTH HIGHLANDS,3,1,1331,Residential,2008-05-19T00:00:00Z,112500.0,38.68972,-121.378399,112500.0,112500.0
2216 DUNLAP DR,95821,CA,SACRAMENTO,3,1,1014,Residential,2008-05-19T00:00:00Z,113000.0,38.623738,-121.41305,113000.0,113000.0
3503 21ST AVE,95820,CA,SACRAMENTO,4,2,1448,Residential,2008-05-19T00:00:00Z,114000.0,38.533609999999996,-121.46930800000001,114000.0,114000.0
523 EXCHANGE ST,95838,CA,SACRAMENTO,3,1,966,Residential,2008-05-19T00:00:00Z,114000.0,38.659414,-121.45408,114000.0,114000.0
8101 PORT ROYALE WAY,95823,CA,SACRAMENTO,2,1,779,Residential,2008-05-19T00:00:00Z,114750.0,38.463929,-121.438667,114750.0,114750.0
8020 WALERGA RD,95843,CA,ANTELOPE,2,2,836,Condo,2008-05-19T00:00:00Z,,38.71607,-121.36446799999999,236168.15625,232600.0
167 VALLEY OAK DR,95678,CA,ROSEVILLE,2,2,1100,Condo,2008-05-19T00:00:00Z,115000.0,38.732428999999996,-121.288069,115000.0,115000.0
7876 BURLINGTON WAY,95832,CA,SACRAMENTO,3,1,1174,Residential,2008-05-19T00:00:00Z,116100.0,38.470093,-121.468347,116100.0,116100.0
3726 JONKO AVE,95660,CA,NORTH HIGHLANDS,3,2,1207,Residential,2008-05-19T00:00:00Z,119250.0,38.656131,-121.377265,119250.0,119250.0
7342 GIGI PL,95828,CA,SACRAMENTO,4,4,1995,Multi-Family,2008-05-19T00:00:00Z,120000.0,38.490704,-121.410176,120000.0,120000.0
2610 PHYLLIS AVE,95820,CA,SACRAMENTO,2,1,804,Residential,2008-05-19T00:00:00Z,120000.0,38.53105,-121.479574,120000.0,120000.0
4200 COMMERCE WAY Unit 711,95834,CA,SACRAMENTO,2,2,958,Condo,2008-05-19T00:00:00Z,120000.0,38.647523,-121.52321699999999,120000.0,120000.0
4621 COUNTRY SCENE WAY,95823,CA,SACRAMENTO,3,2,1366,Residential,2008-05-19T00:00:00Z,120108.0,38.470187,-121.448149,120108.0,120108.0
5380 VILLAGE WOOD DR,95823,CA,SACRAMENTO,2,2,901,Residential,2008-05-19T00:00:00Z,121500.0,38.454949,-121.440578,121500.0,121500.0
2621 EVERGREEN ST,95815,CA,SACRAMENTO,3,1,696,Residential,2008-05-19T00:00:00Z,121725.0,38.613103,-121.44408500000002,121725.0,121725.0
201 CARLO CT,95632,CA,GALT,3,2,1080,Residential,2008-05-19T00:00:00Z,,38.24227,-121.31031999999999,242690.6,222750.0
6743 21ST ST,95822,CA,SACRAMENTO,3,2,1104,Residential,2008-05-19T00:00:00Z,123000.0,38.50372,-121.49065700000001,123000.0,123000.0
3128 VIA GRANDE,95825,CA,SACRAMENTO,2,1,972,Residential,2008-05-19T00:00:00Z,,38.598321,-121.39161000000001,181592.8,188000.0
2847 BELGRADE WAY,95833,CA,SACRAMENTO,4,2,1390,Residential,2008-05-19T00:00:00Z,125573.0,38.617173,-121.482541,125573.0,125573.0
7741 MILLDALE CIR,95626,CA,ELVERTA,4,2,1354,Residential,2008-05-19T00:00:00Z,126714.0,38.705834,-121.43919,126714.0,126714.0
9013 CASALS ST,95826,CA,SACRAMENTO,2,1,795,Condo,2008-05-19T00:00:00Z,126960.0,38.557045,-121.37167,126960.0,126960.0
227 MAHAN CT Unit 1,95678,CA,ROSEVILLE,2,1,780,Condo,2008-05-19T00:00:00Z,127000.0,38.749722999999996,-121.27008000000001,127000.0,127000.0
7349 FLETCHER FARM DR,95828,CA,SACRAMENTO,4,2,1587,Residential,2008-05-19T00:00:00Z,127500.0,38.49069,-121.38261899999999,127500.0,127500.0
7226 LARCHMONT DR,95660,CA,NORTH HIGHLANDS,3,2,1209,Residential,2008-05-19T00:00:00Z,,38.699269,-121.37633400000001,135344.1052631579,125000.0
4114 35TH AVE,95824,CA,SACRAMENTO,2,1,1139,Residential,2008-05-19T00:00:00Z,133105.0,38.520941,-121.459355,133105.0,133105.0
617 M ST,95673,CA,RIO LINDA,2,2,1690,Residential,2008-05-19T00:00:00Z,136500.0,38.691103999999996,-121.45183200000001,136500.0,136500.0
7032 FAIR OAKS BLVD,95608,CA,CARMICHAEL,3,2,1245,Condo,2008-05-19T00:00:00Z,139500.0,38.628563,-121.32829699999999,139500.0,139500.0
2421 SANTINA WAY,95626,CA,ELVERTA,3,2,1416,Residential,2008-05-19T00:00:00Z,,38.71865,-121.40776299999999,130488.0,126714.0
2368 CRAIG AVE,95832,CA,SACRAMENTO,3,2,1300,Residential,2008-05-19T00:00:00Z,140800.0,38.47807,-121.48114,140800.0,140800.0
2123 AMANDA WAY,95822,CA,SACRAMENTO,3,2,1120,Residential,2008-05-19T00:00:00Z,145000.0,38.484896,-121.486948,145000.0,145000.0
7620 DARLA WAY,95828,CA,SACRAMENTO,4,2,1590,Residential,2008-05-19T00:00:00Z,147000.0,38.478502,-121.403517,147000.0,147000.0
8344 FIELDPOPPY CIR,95828,CA,SACRAMENTO,3,2,1407,Residential,2008-05-19T00:00:00Z,149600.0,38.479083,-121.400702,149600.0,149600.0
3624 20TH AVE,95820,CA,SACRAMENTO,5,2,1516,Residential,2008-05-19T00:00:00Z,,38.534508,-121.46790700000001,146644.95238095237,123675.0
10001 WOODCREEK OAKS BLVD Unit 1415,95747,CA,ROSEVILLE,2,2,0,Condo,2008-05-19T00:00:00Z,150000.0,38.795528999999995,-121.328819,150000.0,150000.0
2848 PROVO WAY,95822,CA,SACRAMENTO,3,2,1646,Residential,2008-05-19T00:00:00Z,150000.0,38.489759,-121.474754,150000.0,150000.0
6045 EHRHARDT AVE,95823,CA,SACRAMENTO,3,2,1676,Residential,2008-05-19T00:00:00Z,155000.0,38.457157,-121.43306499999998,155000.0,155000.0
1223 LAMBERTON CIR,95838,CA,SACRAMENTO,3,2,1370,Residential,2008-05-19T00:00:00Z,155435.0,38.646677000000004,-121.437573,155435.0,155435.0
6000 BIRCHGLADE WAY,95621,CA,CITRUS HEIGHTS,4,2,1351,Residential,2008-05-19T00:00:00Z,158000.0,38.70166,-121.323249,158000.0,158000.0
7204 THOMAS DR,95660,CA,NORTH HIGHLANDS,3,2,1152,Residential,2008-05-19T00:00:00Z,158000.0,38.697897999999995,-121.37768700000001,158000.0,158000.0
8363 LANGTREE WAY,95823,CA,SACRAMENTO,3,2,1452,Residential,2008-05-19T00:00:00Z,160000.0,38.453559999999996,-121.43595900000001,160000.0,160000.0
1675 VERNON ST Unit 8,95678,CA,ROSEVILLE,2,1,990,Residential,2008-05-19T00:00:00Z,160000.0,38.734136,-121.29963899999998,160000.0,160000.0
6632 IBEX WOODS CT,95621,CA,CITRUS HEIGHTS,2,2,1162,Residential,2008-05-19T00:00:00Z,,38.720867999999996,-121.309855,179974.0,183918.0
117 EVCAR WAY,95673,CA,RIO LINDA,3,2,1182,Residential,2008-05-19T00:00:00Z,164000.0,38.687659000000004,-121.4633,164000.0,164000.0
6485 LAGUNA MIRAGE LN,95758,CA,ELK GROVE,2,2,1112,Residential,2008-05-19T00:00:00Z,165000.0,38.42465,-121.43013700000002,165000.0,165000.0
746 MOOSE CREEK WAY,95632,CA,GALT,3,2,1100,Residential,2008-05-19T00:00:00Z,167000.0,38.283085,-121.302071,167000.0,167000.0
8306 CURLEW CT,95621,CA,CITRUS HEIGHTS,4,2,1280,Residential,2008-05-19T00:00:00Z,167293.0,38.715781,-121.298519,167293.0,167293.0
5217 ARGO WAY,95820,CA,SACRAMENTO,3,1,1039,Residential,2008-05-19T00:00:00Z,168000.0,38.52774,-121.433669,168000.0,168000.0
7108 HEATHER TREE DR,95842,CA,SACRAMENTO,3,2,1159,Residential,2008-05-19T00:00:00Z,170000.0,38.695677,-121.36022,170000.0,170000.0
2956 DAVENPORT WAY,95833,CA,SACRAMENTO,4,2,1917,Residential,2008-05-19T00:00:00Z,170000.0,38.620687,-121.482619,170000.0,170000.0
10062 LINCOLN VILLAGE DR,95827,CA,SACRAMENTO,3,2,1520,Residential,2008-05-19T00:00:00Z,170000.0,38.564,-121.32002299999999,170000.0,170000.0
332 PALIN AVE,95632,CA,GALT,3,2,1204,Residential,2008-05-19T00:00:00Z,174000.0,38.260467,-121.302636,174000.0,174000.0
4649 FREEWAY CIR,95841,CA,SACRAMENTO,3,2,1120,Residential,2008-05-19T00:00:00Z,178000.0,38.658734,-121.357196,178000.0,178000.0
8593 DERLIN WAY,95823,CA,SACRAMENTO,3,2,1436,Residential,2008-05-19T00:00:00Z,180000.0,38.447585,-121.426627,180000.0,180000.0
9273 PREMIER WAY,95826,CA,SACRAMENTO,3,2,1451,Residential,2008-05-19T00:00:00Z,180000.0,38.55992,-121.352539,180000.0,180000.0
8032 DUSENBERG CT,95828,CA,SACRAMENTO,4,2,1638,Residential,2008-05-19T00:00:00Z,180000.0,38.466499,-121.381119,180000.0,180000.0
7110 STELLA LN Unit 15,95608,CA,CARMICHAEL,2,2,1000,Condo,2008-05-19T00:00:00Z,182000.0,38.637396,-121.300055,182000.0,182000.0
1786 PIEDMONT WAY,95661,CA,ROSEVILLE,3,1,1152,Residential,2008-05-19T00:00:00Z,188325.0,38.72748,-121.25653700000001,188325.0,188325.0
1347 HIDALGO CIR,95747,CA,ROSEVILLE,3,2,1154,Residential,2008-05-19T00:00:00Z,191500.0,38.747878,-121.311279,191500.0,191500.0
212 CAPPUCINO WAY,95838,CA,SACRAMENTO,3,2,1353,Residential,2008-05-19T00:00:00Z,192000.0,38.657810999999995,-121.465327,192000.0,192000.0
5938 WOODBRIAR WAY,95621,CA,CITRUS HEIGHTS,3,2,1329,Residential,2008-05-19T00:00:00Z,192700.0,38.706152,-121.325399,192700.0,192700.0
3801 WILDROSE WAY,95826,CA,SACRAMENTO,3,1,1356,Residential,2008-05-19T00:00:00Z,195000.0,38.544368,-121.369979,195000.0,195000.0
508 SAMUEL WAY,95838,CA,SACRAMENTO,3,2,1505,Residential,2008-05-19T00:00:00Z,197654.0,38.645689000000004,-121.452766,197654.0,197654.0
6128 CARL SANDBURG CIR,95842,CA,SACRAMENTO,3,1,1009,Residential,2008-05-19T00:00:00Z,198000.0,38.681540999999996,-121.355616,198000.0,198000.0
1 KENNELFORD CIR,95823,CA,SACRAMENTO,3,2,1144,Residential,2008-05-19T00:00:00Z,200345.0,38.46452,-121.42760600000001,200345.0,200345.0
909 SINGINGWOOD RD,95864,CA,SACRAMENTO,2,1,930,Residential,2008-05-19T00:00:00Z,203000.0,38.581471,-121.38838999999999,203000.0,203000.0
6671 FOXWOOD CT,95841,CA,SACRAMENTO,4,2,1766,Residential,2008-05-19T00:00:00Z,207000.0,38.687943,-121.328883,207000.0,207000.0
8165 AYN RAND CT,95828,CA,SACRAMENTO,4,3,1940,Residential,2008-05-19T00:00:00Z,208000.0,38.468639,-121.40326499999999,208000.0,208000.0
9474 VILLAGE TREE DR,95758,CA,ELK GROVE,4,2,1776,Residential,2008-05-19T00:00:00Z,210000.0,38.413947,-121.408276,210000.0,210000.0
7213 CALVIN DR,95621,CA,CITRUS HEIGHTS,3,1,1258,Residential,2008-05-19T00:00:00Z,212000.0,38.698153999999995,-121.298375,212000.0,212000.0
8167 DERBY PARK CT,95828,CA,SACRAMENTO,4,2,1872,Residential,2008-05-19T00:00:00Z,213675.0,38.460491999999995,-121.373379,213675.0,213675.0
6344 LAGUNA MIRAGE LN,95758,CA,ELK GROVE,2,2,1112,Residential,2008-05-19T00:00:00Z,,38.423963,-121.428875,231379.7619047619,220500.0
2945 RED HAWK WAY,95833,CA,SACRAMENTO,4,2,1856,Residential,2008-05-19T00:00:00Z,215000.0,38.619675,-121.496903,215000.0,215000.0
3228 I ST,95816,CA,SACRAMENTO,4,3,1939,Residential,2008-05-19T00:00:00Z,215000.0,38.573844,-121.46283899999999,215000.0,215000.0
308 ATKINSON ST,95678,CA,ROSEVILLE,3,1,998,Residential,2008-05-19T00:00:00Z,215100.0,38.746794,-121.29971,215100.0,215100.0
624 HOVEY WAY,95678,CA,ROSEVILLE,3,2,1758,Residential,2008-05-19T00:00:00Z,,38.756149,-121.30647900000001,272600.8947368421,294000.0
110 COPPER LEAF WAY,95838,CA,SACRAMENTO,3,2,2142,Residential,2008-05-19T00:00:00Z,218000.0,38.658466,-121.46066100000002,218000.0,218000.0
7535 ALMA VISTA WAY,95831,CA,SACRAMENTO,2,1,950,Residential,2008-05-19T00:00:00Z,220000.0,38.48403,-121.50764099999999,220000.0,220000.0
7423 WILSALL CT,95758,CA,ELK GROVE,4,3,1739,Residential,2008-05-19T00:00:00Z,221000.0,38.417026,-121.416821,221000.0,221000.0
8629 VIA ALTA WAY,95624,CA,ELK GROVE,3,2,1516,Residential,2008-05-19T00:00:00Z,222900.0,38.398245,-121.38061499999999,222900.0,222900.0
3318 DAVIDSON DR,95843,CA,ANTELOPE,3,1,988,Residential,2008-05-19T00:00:00Z,223139.0,38.705753,-121.38891699999999,223139.0,223139.0
913 COBDEN CT,95632,CA,GALT,4,2,1555,Residential,2008-05-19T00:00:00Z,225500.0,38.282001,-121.295902,225500.0,225500.0
4419 79TH ST,95820,CA,SACRAMENTO,3,2,1212,Residential,2008-05-19T00:00:00Z,228327.0,38.534827,-121.412545,228327.0,228327.0
3012 SPOONWOOD WAY,95833,CA,SACRAMENTO,4,2,1871,Residential,2008-05-19T00:00:00Z,230000.0,38.62478,-121.523474,230000.0,230000.0
8728 CRYSTAL RIVER WAY,95828,CA,SACRAMENTO,3,2,1302,Residential,2008-05-19T00:00:00Z,230000.0,38.47547,-121.380055,230000.0,230000.0
4709 AMBER LN Unit 1,95841,CA,SACRAMENTO,2,1,756,Condo,2008-05-19T00:00:00Z,230522.0,38.657789,-121.35499399999999,230522.0,230522.0
4508 OLD DAIRY DR,95843,CA,ANTELOPE,4,3,2026,Residential,2008-05-19T00:00:00Z,231200.0,38.72286,-121.35893899999999,231200.0,231200.0
312 RIVER ISLE WAY,95831,CA,SACRAMENTO,3,2,1375,Residential,2008-05-19T00:00:00Z,,38.49026,-121.550527,341120.0,360500.0
301 OLIVADI WAY,95834,CA,SACRAMENTO,2,2,1250,Condo,2008-05-19T00:00:00Z,232500.0,38.644406,-121.549049,232500.0,232500.0
5636 25TH ST,95822,CA,SACRAMENTO,3,1,1058,Residential,2008-05-19T00:00:00Z,233641.0,38.523828,-121.48113899999998,233641.0,233641.0
8721 SPRUCE RIDGE WAY,95843,CA,ANTELOPE,3,2,1187,Residential,2008-05-19T00:00:00Z,234000.0,38.727657,-121.391028,234000.0,234000.0
7461 WINDBRIDGE DR,95831,CA,SACRAMENTO,2,2,1324,Residential,2008-05-19T00:00:00Z,234500.0,38.487970000000004,-121.530229,234500.0,234500.0
8101 LEMON COVE CT,95828,CA,SACRAMENTO,4,3,1936,Residential,2008-05-19T00:00:00Z,235000.0,38.462981,-121.40828799999998,235000.0,235000.0
10949 SCOTSMAN WAY,95670,CA,RANCHO CORDOVA,5,4,2382,Multi-Family,2008-05-19T00:00:00Z,236000.0,38.603685999999996,-121.27784399999999,236000.0,236000.0
617 WILLOW CREEK DR,95630,CA,FOLSOM,3,2,1427,Residential,2008-05-19T00:00:00Z,236073.0,38.679626,-121.14260900000001,236073.0,236073.0
3301 PARK DR Unit 1914,95835,CA,SACRAMENTO,3,2,1678,Condo,2008-05-19T00:00:00Z,238000.0,38.665296000000005,-121.531993,238000.0,238000.0
709 CIMMARON CT,95632,CA,GALT,4,2,1798,Residential,2008-05-19T00:00:00Z,238861.0,38.277177,-121.303747,238861.0,238861.0
3305 RIO ROCA CT,95843,CA,ANTELOPE,4,3,2652,Residential,2008-05-19T00:00:00Z,239700.0,38.725079,-121.387698,239700.0,239700.0
9080 BEDROCK CT,95829,CA,SACRAMENTO,4,2,1816,Residential,2008-05-19T00:00:00Z,240000.0,38.456939,-121.36296499999999,240000.0,240000.0
100 TOURMALINE CIR,95834,CA,SACRAMENTO,5,3,3076,Residential,2008-05-19T00:00:00Z,240000.0,38.634370000000004,-121.510779,240000.0,240000.0
6411 RED BIRCH WAY,95758,CA,ELK GROVE,4,2,1844,Residential,2008-05-19T00:00:00Z,241000.0,38.43461,-121.42931599999999,241000.0,241000.0
4867 LAGUNA DR,95823,CA,SACRAMENTO,3,2,1306,Residential,2008-05-19T00:00:00Z,245000.0,38.46179,-121.445371,245000.0,245000.0
3662 RIVER DR,95833,CA,SACRAMENTO,4,3,2447,Residential,2008-05-19T00:00:00Z,246000.0,38.604969,-121.54255,246000.0,246000.0
6943 WOLFGRAM WAY,95828,CA,SACRAMENTO,4,2,1176,Residential,2008-05-19T00:00:00Z,247234.0,38.489215,-121.419546,247234.0,247234.0
77 RINETTI WAY,95673,CA,RIO LINDA,4,2,1182,Residential,2008-05-19T00:00:00Z,247480.0,38.687021,-121.463151,247480.0,247480.0
1316 I ST,95673,CA,RIO LINDA,3,1,1160,Residential,2008-05-19T00:00:00Z,249862.0,38.683673999999996,-121.435204,249862.0,249862.0
2130 CATHERWOOD WAY,95835,CA,SACRAMENTO,3,2,1424,Residential,2008-05-19T00:00:00Z,251000.0,38.675506,-121.51098700000001,251000.0,251000.0
8304 JUGLANS DR,95662,CA,ORANGEVALE,4,2,1574,Residential,2008-05-19T00:00:00Z,252155.0,38.691829,-121.24903300000001,252155.0,252155.0
5308 MARBURY WAY,95843,CA,ANTELOPE,3,2,1830,Residential,2008-05-19T00:00:00Z,254172.0,38.710221000000004,-121.341707,254172.0,254172.0
9182 LAKEMONT DR,95624,CA,ELK GROVE,4,2,1724,Residential,2008-05-19T00:00:00Z,,38.451353000000005,-121.358776,253319.37931034484,233500.0
2231 COUNTRY VILLA CT,95603,CA,AUBURN,2,2,1255,Condo,2008-05-19T00:00:00Z,260000.0,38.931671,-121.097862,260000.0,260000.0
8491 CRYSTAL WALK CIR,95758,CA,ELK GROVE,0,0,0,Residential,2008-05-19T00:00:00Z,261000.0,38.416916,-121.407554,261000.0,261000.0
361 MAHONIA CIR,95835,CA,SACRAMENTO,4,3,2175,Residential,2008-05-19T00:00:00Z,261000.0,38.676171999999994,-121.50976100000001,261000.0,261000.0
3427 LA CADENA WAY,95835,CA,SACRAMENTO,4,2,1904,Residential,2008-05-19T00:00:00Z,261000.0,38.681194,-121.537351,261000.0,261000.0
955 BIG SUR CT,95762,CA,EL DORADO HILLS,4,2,1808,Residential,2008-05-19T00:00:00Z,,38.664347,-121.07652900000001,498677.6842105263,471000.0
11826 DIONYSUS WAY,95742,CA,RANCHO CORDOVA,4,2,2711,Residential,2008-05-19T00:00:00Z,266000.0,38.551046,-121.239411,266000.0,266000.0
5847 DEL CAMPO LN,95608,CA,CARMICHAEL,3,1,1713,Residential,2008-05-19T00:00:00Z,266000.0,38.671995,-121.324339,266000.0,266000.0
5635 FOXVIEW WAY,95757,CA,ELK GROVE,3,2,1457,Residential,2008-05-19T00:00:00Z,,38.395255999999996,-121.438249,329582.0967741936,331000.0
10372 VIA CINTA CT,95757,CA,ELK GROVE,4,3,2724,Residential,2008-05-19T00:00:00Z,274425.0,38.380089,-121.42818600000001,274425.0,274425.0
6286 LONETREE BLVD,95765,CA,ROCKLIN,0,0,0,Residential,2008-05-19T00:00:00Z,274500.0,38.805036,-121.293608,274500.0,274500.0
7744 SOUTHBREEZE DR,95828,CA,SACRAMENTO,3,2,1468,Residential,2008-05-19T00:00:00Z,275336.0,38.476932,-121.378349,275336.0,275336.0
2242 ABLE WAY,95835,CA,SACRAMENTO,4,3,2550,Residential,2008-05-19T00:00:00Z,277980.0,38.666074,-121.509743,277980.0,277980.0
1042 STARBROOK DR,95632,CA,GALT,4,2,1928,Residential,2008-05-19T00:00:00Z,280000.0,38.285610999999996,-121.29306299999999,280000.0,280000.0
1219 G ST,95814,CA,SACRAMENTO,3,3,1922,Residential,2008-05-19T00:00:00Z,,38.582817999999996,-121.48909599999999,409250.0,409250.0
6220 OPUS CT,95621,CA,CITRUS HEIGHTS,3,2,1343,Residential,2008-05-19T00:00:00Z,,38.715853,-121.317095,179974.0,183918.0
5419 HAVENHURST CIR,95677,CA,ROCKLIN,3,2,1510,Residential,2008-05-19T00:00:00Z,285000.0,38.786746,-121.209957,285000.0,285000.0
220 OLD AIRPORT RD,95603,CA,AUBURN,2,2,960,Multi-Family,2008-05-19T00:00:00Z,285000.0,38.939802,-121.054575,285000.0,285000.0
4622 MEYER WAY,95608,CA,CARMICHAEL,4,2,1559,Residential,2008-05-19T00:00:00Z,285000.0,38.64913,-121.310667,285000.0,285000.0
4885 SUMMIT VIEW DR,95623,CA,EL DORADO,3,2,1624,Residential,2008-05-19T00:00:00Z,289000.0,38.673285,-120.879176,289000.0,289000.0
26 JEANROSS CT,95832,CA,SACRAMENTO,5,3,2992,Residential,2008-05-19T00:00:00Z,295000.0,38.473162,-121.49108500000001,295000.0,295000.0
4800 MAPLEPLAIN AVE,95758,CA,ELK GROVE,4,2,2109,Residential,2008-05-19T00:00:00Z,296000.0,38.432848,-121.44923700000001,296000.0,296000.0
10629 BASIE WAY,95670,CA,RANCHO CORDOVA,4,2,1524,Residential,2008-05-19T00:00:00Z,296056.0,38.579,-121.292627,296056.0,296056.0
8612 WILLOW GROVE WAY,95828,CA,SACRAMENTO,3,2,1248,Residential,2008-05-19T00:00:00Z,,38.464994,-121.38696200000001,181664.9024390244,165000.0
62 DE FER CIR,95823,CA,SACRAMENTO,4,2,1876,Residential,2008-05-19T00:00:00Z,299940.0,38.492540000000005,-121.46331599999999,299940.0,299940.0
2513 OLD KENMARE RD,95648,CA,LINCOLN,5,3,0,Residential,2008-05-19T00:00:00Z,304000.0,38.847396,-121.25958600000001,304000.0,304000.0
3253 ABOTO WAY,95670,CA,RANCHO CORDOVA,4,3,1851,Residential,2008-05-19T00:00:00Z,305000.0,38.57727,-121.285591,305000.0,305000.0
3072 VILLAGE PLAZA DR,95747,CA,ROSEVILLE,0,0,0,Residential,2008-05-19T00:00:00Z,307000.0,38.773094,-121.365905,307000.0,307000.0
251 CHANGO CIR,95835,CA,SACRAMENTO,4,2,2218,Residential,2008-05-19T00:00:00Z,311328.0,38.68237,-121.539147,311328.0,311328.0
8205 WEYBURN CT,95828,CA,SACRAMENTO,3,2,1394,Residential,2008-05-19T00:00:00Z,313138.0,38.47316,-121.403893,313138.0,313138.0
8788 LA MARGARITA WAY,95828,CA,SACRAMENTO,3,2,1410,Residential,2008-05-19T00:00:00Z,316630.0,38.468185,-121.375694,316630.0,316630.0
5912 DEEPDALE WAY,95758,CA,ELK GROVE,5,3,3468,Residential,2008-05-19T00:00:00Z,320000.0,38.439565,-121.43660600000001,320000.0,320000.0
4712 PISMO BEACH DR,95843,CA,ANTELOPE,5,3,2346,Residential,2008-05-19T00:00:00Z,320000.0,38.707705,-121.354153,320000.0,320000.0
4741 PACIFIC PARK DR,95843,CA,ANTELOPE,5,3,2347,Residential,2008-05-19T00:00:00Z,325000.0,38.709299,-121.35305600000001,325000.0,325000.0
310 GROTH CIR,95834,CA,SACRAMENTO,4,2,1659,Residential,2008-05-19T00:00:00Z,328578.0,38.638764,-121.531827,328578.0,328578.0
6121 WILD FOX CT,95757,CA,ELK GROVE,3,3,2442,Residential,2008-05-19T00:00:00Z,331000.0,38.406758,-121.431669,331000.0,331000.0
12241 CANYONLANDS DR,95742,CA,RANCHO CORDOVA,0,0,0,Residential,2008-05-19T00:00:00Z,331500.0,38.557293,-121.217611,331500.0,331500.0
29 COOL FOUNTAIN CT,95833,CA,SACRAMENTO,4,2,2155,Residential,2008-05-19T00:00:00Z,340000.0,38.606906,-121.54132,340000.0,340000.0
907 RIO ROBLES AVE,95838,CA,SACRAMENTO,0,0,0,Residential,2008-05-19T00:00:00Z,344755.0,38.664765,-121.445006,344755.0,344755.0
8909 BILLFISH WAY,95828,CA,SACRAMENTO,3,2,1810,Residential,2008-05-19T00:00:00Z,345746.0,38.475433,-121.372584,345746.0,345746.0
6232 GUS WAY,95757,CA,ELK GROVE,4,2,2789,Residential,2008-05-19T00:00:00Z,351000.0,38.388129,-121.43117,351000.0,351000.0
200 OAKWILDE ST,95632,CA,GALT,4,2,1606,Residential,2008-05-19T00:00:00Z,353767.0,38.2535,-121.31812,353767.0,353767.0
1033 PARK STREAM DR,95632,CA,GALT,0,0,0,Residential,2008-05-19T00:00:00Z,355000.0,38.287785,-121.28990300000001,355000.0,355000.0
200 ALLAIRE CIR,95835,CA,SACRAMENTO,4,2,2166,Residential,2008-05-19T00:00:00Z,356035.0,38.68318,-121.53483999999999,356035.0,356035.0
1322 SUTTER WALK,95816,CA,SACRAMENTO,0,0,0,Condo,2008-05-19T00:00:00Z,360000.0,38.53805,-121.5047,360000.0,360000.0
5479 NICKMAN WAY,95835,CA,SACRAMENTO,4,2,1871,Residential,2008-05-19T00:00:00Z,360552.0,38.672965999999995,-121.502748,360552.0,360552.0
2103 BURBERRY WAY,95835,CA,SACRAMENTO,3,2,1800,Residential,2008-05-19T00:00:00Z,362305.0,38.67342,-121.50854199999999,362305.0,362305.0
2450 SAN JOSE WAY,95817,CA,SACRAMENTO,3,1,1683,Residential,2008-05-19T00:00:00Z,365000.0,38.553596,-121.459483,365000.0,365000.0
